video_id,user_unique_id,openness,conscientiousness,extroversion,agreeableness,neuroticism,suspect
7.07278E+18,maxls_tiktok,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07471E+18,ceoofgntm,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10497E+18,klitschko,Medium/High,Low,Low,Normal/High,Medium/Low,Low/Medium
7.07896E+18,..b1lls3peak,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07516E+18,xsmeejade,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07061E+18,christiannnnn_98,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0702E+18,maystarfall,High,Low,Low,Low,Medium/Low,Low
7.06879E+18,dream.was.never.taken_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09057E+18,marinafalko,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07263E+18,cristiandascalu93,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07089E+18,stoptheww3,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07227E+18,make_up_vixen,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08123E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08127E+18,spiralmeltcandles,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06955E+18,dbb.bb,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.96554E+18,ariananoy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06871E+18,lifeisdelicious,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09271E+18,daritttos,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06984E+18,._itsdenii_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08166E+18,anytka.opasnost,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06899E+18,real_madrid_12343,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07207E+18,ruicarlota,Medium/Low,Low,Low,Low,Medium/Low,Low/Medium
7.06948E+18,justmoet,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07802E+18,toffimeilo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07722E+18,yewleea,Low/Medium,High,High,Normal,Low/Medium,Medium/High
7.07048E+18,emilio.profe,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06947E+18,ukraine.vs._russia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07652E+18,moneykristina,Medium/Low,Low/Medium,Medium/High,Normal,Low/Medium,High/Medium
7.06861E+18,lyninkook,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07203E+18,_kerrrri_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07417E+18,oeditsloo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0692E+18,meynardmacol,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0751E+18,luv..k01,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06844E+18,bozonikcevic,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09892E+18,news_from_di.kz,Low,Low,Medium/Low,Low,Medium/High,Low/Medium
7.11167E+18,news_from_di.kz,Low/Medium,Low,Low,Normal/Low,Medium/Low,Low/Medium
7.08076E+18,olgaladyart,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07525E+18,wellestt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07494E+18,anastassia.sia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.069E+18,herathebluestaffy,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06898E+18,adnanabdd,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07646E+18,mylifeismusic11,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07165E+18,editblknn,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08759E+18,hussainali5508,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09487E+18,matthew_lindenmuth,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07528E+18,vladislavapazyuk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06986E+18,gachaa_girlxxxxxxxxxxxxx,Low,Medium,High,High/Normal,Low,Low/Medium
7.07234E+18,ziroblazealvin,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09774E+18,dublinmot,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07871E+18,sarahjacko69,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0812E+18,klitschko,Medium/High,Medium/Low,Medium/High,Low,Low/Medium,High/Medium
7.08212E+18,morganhelgreen,Low/Medium,Medium/Low,Low/Medium,Normal/Low,Medium/Low,Medium/Low
7.07273E+18,world_viral9999,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07677E+18,verorant,High/Medium,Medium,Medium,Low,Low/Medium,Low/Medium
7.06946E+18,dinieris_mike,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07139E+18,iryna2020s,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06919E+18,smeggy710,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0765E+18,janebespala,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07503E+18,johnnys_angels_official,Low/Medium,High/Medium,Low/Medium,Low,High,Medium/Low
7.06874E+18,v4mpir3..yay,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07808E+18,jmalavejr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07576E+18,snickarnfrannorr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07482E+18,doofficialis,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06926E+18,3_canna_strapp_garden_4,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08433E+18,tonyphiladelphia,Low,Low,Medium/Low,Low,Medium/High,Medium/Low
7.09526E+18,ninwerr,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08642E+18,k.nam.e,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07202E+18,fun_place5,Low/Medium,Medium,Medium,Normal,Low/Medium,High/Medium
7.10872E+18,rudyvaleria,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06856E+18,pombakkenfabriek,Low,High,High/Medium,Normal,Low/Medium,Medium/High
7.07584E+18,theresa77777,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06938E+18,user293847473929982747,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.1029E+18,_stop_the_war_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06866E+18,jennymariesoriano,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07553E+18,.jjuulliee,Medium/Low,High/Medium,High,Low,Low/Medium,Medium/Low
7.10497E+18,cantare_come_il_gallo,Medium/High,Low,Low,Normal/Low,Low/Medium,Medium/Low
6.78456E+18,pandawubs,High,Low,Low,Low,High,Medium/High
7.07383E+18,kissman5t6,Low,Low,Medium/Low,Low,Medium/High,Medium/Low
7.08746E+18,little._.g0cha_shit,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06967E+18,pinkyofficial23,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07191E+18,helptheukrainians,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09101E+18,droopytoad,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06858E+18,sm.lisa,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10243E+18,porunov_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08132E+18,toffimeilo,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07259E+18,lynnn2593,Low,High/Medium,Medium/Low,Low,Medium/Low,Low
7.06881E+18,dbb.bb,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07303E+18,kseniarichardson,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06875E+18,patrick.goat,Medium/Low,Medium/Low,Medium/Low,Low/Normal,Medium/Low,Medium/Low
7.06896E+18,futt.wesp,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07197E+18,kissman5t6,Low,Low/Medium,High,Normal/Low,High/Medium,High/Medium
7.10608E+18,julia_kruz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07155E+18,toffimeilo,High/Medium,Medium,High,Normal,Low/Medium,Medium/High
7.0709E+18,anastasia.jkvc,Low,Low,Low/Medium,Normal/Low,Medium/High,Medium/Low
7.09908E+18,marynachuk,Low,Medium,High,Low,Medium/Low,Low/Medium
7.07274E+18,matthew_lindenmuth,High,Medium,High,Low/Normal,Low/Medium,Low/Medium
7.06937E+18,jddaysmusic,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07349E+18,slavicpolishgirl,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06898E+18,yarenmaximoff,Low,Low,Low,Normal/High,Medium/Low,Medium/Low
7.11339E+18,news_from_di.kz,Medium/Low,Low/Medium,Medium/Low,Normal,Medium/Low,Medium/High
7.1079E+18,news_from_di.kz,Low/Medium,High/Medium,High/Medium,Normal,Medium/Low,Medium/High
7.07728E+18,supportukraineastopwar,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06886E+18,1litgoonie,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07534E+18,zelenskyy_updates,Medium/Low,Medium/High,High,Low,Low/Medium,Low/Medium
7.06843E+18,hope4mind,Low,Low,Medium,Low,Medium/Low,Low/Medium
7.0848E+18,classicdivinity,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07055E+18,olgasamoylyuk,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07651E+18,yewleea,Medium/Low,Low/Medium,Medium,High,Low,Medium/Low
7.06912E+18,jessaka_who1,Low/Medium,Medium/High,Medium/Low,Low,High,High/Medium
7.06924E+18,angelina_dimova,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06878E+18,kevalwaysfried,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07102E+18,daviiid829,Low/Medium,Medium,High,Normal/High,Medium/High,High/Medium
7.06871E+18,eurovanya,High/Medium,Low,Low,High,Low/Medium,Low
7.07838E+18,mindyourbusinessmf01,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0704E+18,deanawalker8,High/Medium,Medium/High,High,High/Normal,Low/Medium,Low/Medium
7.07095E+18,vicxhub284,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07126E+18,incleiblers,Low,High,High,High/Normal,Low/Medium,Low
7.07797E+18,greenkinng,Low,High/Medium,High,High/Normal,Low/Medium,Low
7.09602E+18,_glory__ukraine_,Low,High/Medium,High/Medium,Low,Low/Medium,Low/Medium
7.09057E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11447E+18,zelenskyj.1978,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.102E+18,u.a.top,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10011E+18,trendets.ua,Medium/Low,Low,Low,Low,Medium/Low,Medium/Low
7.09053E+18,finance.ua,High/Medium,Low,Low,Low,Medium/Low,Low
7.11053E+18,trendets.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09046E+18,_glory__ukraine_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.0827E+18,kibrxww,High,High,Low/Medium,Low/Normal,Medium/Low,Low
7.08784E+18,cristinamadalina04,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10509E+18,tribuna.ua,High/Medium,Low,Low,Low,Medium/High,Low/Medium
7.08051E+18,uk.raineeee,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09465E+18,cristinamadalina04,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08988E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10866E+18,zelenskiy._fan,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09023E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11022E+18,tribuna.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10055E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11507E+18,wellestt,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.03852E+18,alexandrozinin,Low,Medium/Low,Medium,Low,Medium/Low,Medium/Low
7.09488E+18,vsp.zelensky,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07793E+18,audio_poetry,Low/Medium,Low,Medium,Low,Medium/Low,Low/Medium
7.06903E+18,spofxxz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08002E+18,tt_affooxx,Low,Low,Low,Low,Medium/Low,Low
7.06834E+18,vladimir_zelensky3,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08307E+18,kibrxww,Low/Medium,Low,Low,Low,Medium/Low,Low
7.10993E+18,trendets.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09062E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10097E+18,svati.my_life,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08015E+18,dorogobidsha,High/Medium,Low,Low,Low,Medium/High,Low/Medium
7.09914E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
6.87467E+18,vladimirzelenskiy2022,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07239E+18,arcsxstark,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08912E+18,mamkazecron,Low,Low,Low,Normal,Medium/High,Medium/High
7.09285E+18,dash.sul,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11139E+18,trendets.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07038E+18,_impro.visa_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08985E+18,ukrainian_crashes,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.06913E+18,kettchin,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07286E+18,romangeniya,Low/Medium,Low,Low,Low,Medium/High,Low/Medium
7.0916E+18,bi_saga,Medium/High,Medium/High,High/Medium,Low,Medium,Medium/High
7.09524E+18,ms.__helga__,Low/Medium,Low,Low,Low,Medium/High,Medium/Low
7.06897E+18,anasteysha.ni0,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08729E+18,a.l_e_n_a,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07036E+18,your.any1,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10023E+18,romangeniya,Low/Medium,Low,Low,Normal/Low,Medium/High,Medium/High
7.07692E+18,jana.ua,Medium/Low,Medium,High,Low,Low/Medium,Medium/Low
7.11234E+18,_prystrasti_,Medium/High,Medium/Low,Medium/Low,Normal,Medium/Low,High/Medium
7.10291E+18,ohmysofiia,Low/Medium,Medium/Low,Low,Low,Medium/Low,Low/Medium
7.10521E+18,ohmysofiia,Low/Medium,High/Medium,High,Normal/Low,Low/Medium,Medium/Low
7.11057E+18,olenaklub,Low,High,High/Medium,Normal,High,High
7.09098E+18,cristinamadalina04,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07388E+18,arcsxstark,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08617E+18,myzecron,High/Medium,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.08566E+18,fanzelensky_love,High/Medium,Low,Medium/Low,Low,Medium/Low,Low/Medium
7.08869E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09204E+18,bi_saga,Low/Medium,Medium,High/Medium,Low,High,Medium/High
7.08986E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10508E+18,trendets.ua,Medium/High,Low/Medium,Low,Normal,Medium/High,High/Medium
7.09467E+18,trendets.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08361E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10058E+18,ohmysofiia,High/Medium,High,High,Low/Normal,Low,Low
7.11286E+18,_prystrasti_,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.09689E+18,trendets.ua,Low/Medium,Low,Low,High/Normal,Medium/High,Medium/Low
7.09562E+18,ms.__helga__,Low/Medium,Low,Low,Low,Medium/High,Low
7.07989E+18,audio_poetry,Medium/High,Low,Medium/Low,Low,Medium/Low,Medium/High
7.0717E+18,greenkinng,Low,Medium/High,Medium,Low,High/Medium,High/Medium
7.10087E+18,lauruznobiliz,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07686E+18,vsp.zelensky,Low,Medium,Medium/High,Normal,Medium/Low,High/Medium
7.08988E+18,palenatin,Low,Low,Low,Normal/Low,Medium/Low,Medium/Low
7.10011E+18,tribuna.ua,High,Medium,Medium/Low,Low,Medium/High,Medium/Low
7.09134E+18,darkknightt88,Low/Medium,Medium,High,Normal/Low,Medium/Low,Medium/Low
7.11756E+18,le0vfx,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.03665E+18,lembergnews,Low/Medium,Low,Low,Low,Medium/High,Low/Medium
7.11138E+18,tribuna.ua,Low/Medium,High/Medium,Medium/Low,Low,Medium/Low,Low
7.09663E+18,katrin_hladkaya,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11056E+18,bcl.ua,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.10988E+18,zelya.macron,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07907E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.08104E+18,jana.ua,High/Medium,Low,Low,Low,Medium/Low,Low
7.08238E+18,joker26136,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07471E+18,vsp.zelensky,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.07079E+18,sensexmind,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
7.11055E+18,trendets.ua,Low/Medium,Low,High/Medium,Low,Low,Low/Medium
7.11428E+18,trendets.ua,High/Medium,Low,Medium/Low,Low,High/Medium,High/Medium
7.11618E+18,ohmysofiia,INVALID,INVALID,INVALID,INVALID,INVALID,INVALID
